gene,log2fc,coef_adjusted,pval,padj
MKL1,-0.017667551995907076,-0.012738841551560957,0.7577245006927802,0.8582140035097274
H2AFV,0.035923349151259026,0.03101158622915315,0.7585262562230837,0.8588905302359283
HS1BP3,0.014979409418342981,0.01169738956259928,0.7586279572000107,0.8588905302359283
GPATCH2,0.012266560458090877,0.009878158702867318,0.7594453135312826,0.8594690710415545
AGA,-0.02044461497842508,-0.011882864457885431,0.7592977631436618,0.8594690710415545
FBRSL1,0.013630436624011344,0.009929378349734508,0.7599484085197343,0.8598649970163802
YIPF3,0.015864389144020278,0.021251975389867506,0.7602848814076469,0.8600722720924007
MARK2,-0.01742078913866598,-0.012375784634977943,0.7605287616354788,0.8601747392736689
LRRC41,-0.022168778674529613,-0.013985077896255985,0.7610794832322751,0.860624139543792
RP1-241P17.4,0.021804992372292057,0.019461960504412564,0.7614406630975321,0.8608590692404297
USP48,0.014643419812051126,0.011748346750902845,0.7618263983030755,0.860966111423314
DDA1,-0.029592603279504966,-0.015698157971953383,0.762055272014697,0.860966111423314
LPCAT3,0.01881676156680372,0.013288045041464644,0.7619069627979548,0.860966111423314
SERINC5,0.010572434606851101,0.00936499143455147,0.7621491134271254,0.860966111423314
OSBPL2,0.01586977435077542,0.012501858871020025,0.7626022549172342,0.8613045999075284
USP14,-0.019671880804724963,-0.012490603861600367,0.7635741964987774,0.8622287817578266
PRKAG2-AS1,0.023428847187280857,0.013007432414502001,0.764637518302103,0.8632557575841246
NLRP1,-0.026581230058559904,-0.01786417504914031,0.7649739425671024,0.863461837003422
UBXN2A,-0.021264767993642776,-0.011157209127136735,0.765818304644616,0.8638935479213793
PPP6R2,-0.01910766484628032,-0.010572510280371303,0.7655674535578486,0.8638935479213793
ARF1,-0.07805518600734002,-0.03511398570440956,0.7657162172047192,0.8638935479213793
MAPKAPK5,-0.022266819534437092,-0.011362873744602622,0.7662180350404775,0.8641707325853505
HINT3,-0.01763459582043549,-0.009951255281018024,0.7669259583878495,0.8647953280776173
NXF1,-0.02733858790838132,-0.015387320182433148,0.7679150420124623,0.8657366487305457
HIST1H1C,-0.02042272481164495,-0.015380704494964398,0.7684453048681615,0.866160427001859
C7orf73,-0.04591631508831709,-0.028637881632101656,0.7687183779810326,0.8662941994078277
CCDC94,-0.020314811072686373,-0.011241735114071944,0.7694359727131661,0.8669287636332479
ST13,0.024970247070096617,0.02813127249601951,0.7696206863046855,0.8669627927836961
C11orf71,0.017209653562442685,0.010632942817176784,0.7702111145507435,0.8670402377047427
NDUFS4,-0.04333481250320362,-0.020470485129262368,0.7699089887483381,0.8670402377047427
HSCB,-0.02346362530396002,-0.014098331822920678,0.7702167934353299,0.8670402377047427
ATIC,0.013963593891021801,0.015577684216820731,0.7704620611648275,0.8670402377047427
BANF1,-0.057143127558327664,-0.02714198621024129,0.7703716579363672,0.8670402377047427
SNRPG,-0.0337985679933431,-0.019796928406531966,0.7707598483899948,0.867122522646602
DCUN1D1,-0.01493250115032015,-0.010695611498674592,0.7709383094716944,0.867122522646602
NUP98,0.01178462744916841,0.009596086449809561,0.7709987997654424,0.867122522646602
TXNDC11,0.013658706272246917,0.01120282459810928,0.7718484042121374,0.86773019355526
FBXO38,-0.01667671157416588,-0.009563443546988324,0.7716949258617809,0.86773019355526
MCM3AP,0.009454370019134142,0.008839121287286023,0.772266370476036,0.8680261628087014
LTBP3,-0.017120045226885323,-0.009317660103675013,0.7726932340257227,0.8681581369880516
SEC13,-0.04071981629683461,-0.02040826435671389,0.7726493022944341,0.8681581369880516
ITPK1,0.020542005528933985,0.013633615019607189,0.7730267238624136,0.8683207336366024
PRR24,-0.017160643881404626,-0.009458403178317663,0.773147457716711,0.8683207336366024
CREBRF,0.010935065400653173,0.009085806242176305,0.7733146900870256,0.8683347460632982
GDE1,0.01714027468619306,0.01605129751916841,0.7738774497802132,0.8687927912598593
FAM168B,0.01074520192855847,0.009090062165904666,0.7745100289116666,0.869329020248722
MAP4K4,0.014211539128987576,0.011131039303605693,0.7751048994277854,0.8698227181378608
VARS,0.014525278479824055,0.011386013771047972,0.7754493645710951,0.8700352698677094
TUBGCP2,-0.02770763043038587,-0.016658169146700742,0.7759721387583693,0.870447755012637
DNAJA2,-0.03707060241950211,-0.01881133155274698,0.7775177262382342,0.8706128614839855
RNASEH1,0.01409045259386448,0.012823932967508327,0.7776709431042124,0.8706128614839855
OS9,-0.04515404498403041,-0.022942790349352135,0.7773775269655432,0.8706128614839855
PTDSS1,-0.023782427394081273,-0.015737185167983808,0.7773129732985208,0.8706128614839855
MRPS35,0.014500996679305362,0.017037074571317853,0.7767364509206593,0.8706128614839855
HOOK3,0.016448377732856304,0.01419517552983672,0.7775865599226492,0.8706128614839855
SUMF2,0.01661147103045264,0.014205832173914405,0.777054315823923,0.8706128614839855
CYB5R1,0.012983249785441076,0.009513973771680943,0.7767474546498306,0.8706128614839855
LRPAP1,-0.04432066005361195,-0.02473562076450982,0.7771970706015402,0.8706128614839855
MFF,0.03073302023737625,0.02155955642212988,0.776941613547465,0.8706128614839855
RMND5A,-0.013696881046280621,-0.009526517191348094,0.7784439925404798,0.8711471965855018
ZFYVE19,0.005870106464791545,0.008110816477029827,0.7784587495419186,0.8711471965855018
UBE3A,-0.019391946793698704,-0.012869821181279065,0.7787005796576001,0.8712440583168084
RABGGTB,-0.023148725070230216,-0.013085608182047362,0.7790211802775028,0.8714289957211061
MRPL47,0.018015268669204637,0.018262474600516297,0.7798132375173307,0.8721224528540538
DRG2,-0.02169261245886889,-0.011226782895678135,0.77995196371799,0.8721224528540538
IFIH1,0.012202566788596393,0.011058274061365506,0.7801935553030757,0.8722187764107506
LYRM4,0.01696254136544203,0.016910708154453502,0.7806299930983871,0.8722599294294784
MDP1,0.02033787287127551,0.015521076930434741,0.780747153414991,0.8722599294294784
METTL22,0.010862827312832954,0.008929829991445728,0.7809540225066246,0.8722599294294784
HIF1A,0.016586490550414817,0.014608874182935699,0.7805067691062906,0.8722599294294784
ACTN4,0.018917962607920804,0.018321176526324742,0.781007643103493,0.8722599294294784
DCTN1,0.013784823299907751,0.01095796042121177,0.7813732697556675,0.8724946102684676
PRPS2,-0.018472054589896255,-0.01089702988418068,0.7821488102349468,0.8731868233641635
PSIP1,-0.03417916559970249,-0.016443872712158396,0.7823079190364844,0.873190716871636
HDAC3,-0.02344181575404748,-0.011855062456729133,0.7824865951047698,0.8732164449349371
JMJD1C,-0.023652053795811583,-0.012467395282831365,0.7826951573940673,0.8732755076830605
USP10,-0.018003923188705532,-0.009260811709698103,0.7832278501430245,0.8736961167301215
MYEOV2,-0.05219179003565012,-0.025429825499756503,0.7837552856027095,0.874110695193163
DNPEP,0.013618209732426566,0.01679901419997538,0.7840784771268023,0.8741618290277159
VTA1,-0.01891682322285884,-0.010835034455372115,0.7841127224196212,0.8741618290277159
FLAD1,-0.017424970466865083,-0.011114333223048639,0.7843618072206874,0.8742658125377983
MT-CYB,0.027794116205938503,0.03178613657197049,0.7862186013064698,0.8743431386487565
DAP3,-0.04039489807369205,-0.020093067815040243,0.7856230036672432,0.8743431386487565
UBR2,0.013663747513700334,0.010640886207631536,0.7858413450520159,0.8743431386487565
DECR1,-0.050341385699354445,-0.02462508194384044,0.7862607889220466,0.8743431386487565
FKBP2,0.024247575971171095,0.021727889177154354,0.7855855965193568,0.8743431386487565
C5orf15,0.014765398507175573,0.01364226845885081,0.785167581853407,0.8743431386487565
MYO15B,0.01992689882920747,0.012953660052867192,0.7848237208780761,0.8743431386487565
CEP85L,0.017719539126588198,0.010038070353423119,0.7854617841465649,0.8743431386487565
ST3GAL5,0.012854596013680017,0.014037997066719522,0.7849201152204097,0.8743431386487565
ZNF131,-0.014194378485106173,-0.009608467952763308,0.7863011009840715,0.8743431386487565
DNAJA3,0.015639484206812278,0.010785656364167097,0.7861781656164395,0.8743431386487565
THEMIS,0.015302726053049382,0.010057354629267861,0.78484369538974,0.8743431386487565
DPAGT1,0.006477844782820156,0.007763392352926127,0.7868388774921546,0.8747677712717417
MEF2BNB,0.019212278668125464,0.013617044328277964,0.7870204671371992,0.874796323515615
EXOSC5,-0.018819470293554807,-0.012638860536807957,0.787728553406949,0.8754099649765085
C22orf39,0.01597020146996362,0.016914151314085458,0.7882372540618225,0.8754551133295498
EXOSC3,0.015073806395835304,0.012143126272027035,0.7880577771914471,0.8754551133295498
PTRH1,-0.016395428574221917,-0.011223365931069727,0.7882157044047521,0.8754551133295498
PROSC,0.01998965099894104,0.016779844145446803,0.7890932983396082,0.8758382662240353
NUP62,0.020371248254458574,0.014314874124490264,0.7893627004624748,0.8758382662240353
MAP7D1,-0.026130452781732805,-0.011851785503325503,0.7889237206286097,0.8758382662240353
CXXC1,-0.01959747681039544,-0.012580316483879254,0.7891490509455092,0.8758382662240353
LUC7L,-0.014779554829124717,-0.011150242891070068,0.7893043725690277,0.8758382662240353
SLBP,-0.03054665553733504,-0.01707277427311891,0.7895253132587088,0.8758454987533838
TYSND1,0.010830037745554391,0.009031123069925422,0.7899003951883057,0.8760883805893622
COMMD2,-0.017127123387859895,-0.008691569006190433,0.7902843676068805,0.8762607632388968
RER1,0.007559454423012038,0.025128326252233706,0.7903681558994932,0.8762607632388968
STYXL1,0.009257847593776347,0.008534345040547623,0.7908190392006762,0.876587441516198
SETD5,-0.017395926896700626,-0.010619418491461391,0.7910466891056231,0.8766665954121373
ROMO1,0.01223871539202462,0.020329641698177088,0.7916664115279385,0.8770069565810983
MEPCE,0.012412068529636491,0.010142499891138593,0.7915113892733949,0.8770069565810983
C4orf32,0.0063025783382174355,0.007797006988224884,0.791916222010227,0.8771105254045369
MAPK14,0.01635054110234672,0.01179358555128928,0.7922649895052412,0.8771505240950884
SNAPC2,-0.0232051461286289,-0.011815857205403783,0.7921719675821987,0.8771505240950884
FAM58A,0.010572031522513141,0.01087259993214655,0.7924465102778709,0.8771784117516539
PTGES2,-0.019583051765554322,-0.01261661642497411,0.7931189292831533,0.8777175185306179
IFT20,-0.033317940977675625,-0.019716950085156018,0.7932463975171562,0.8777175185306179
CREBL2,-0.019594096276414417,-0.010000479954611494,0.7941623368626396,0.8785577429290755
TOP2B,0.007384822164434374,0.009166868124891083,0.794685917159597,0.8789636667026413
STK38,0.020257750453804797,0.016771929826152956,0.7953823473008281,0.8792581987259024
VPS29,-0.03877282220424812,-0.019541210637183982,0.7954453626134455,0.8792581987259024
CHCHD1,0.01727314203290026,0.015269656205664894,0.7955992219656451,0.8792581987259024
KHDRBS1,0.02087349133955637,0.022804801519741763,0.7957357214632208,0.8792581987259024
SEPHS1,-0.014030258666062497,-0.008926602194527318,0.7956812493578844,0.8792581987259024
CNP,-0.018046687749734135,-0.013442072625473936,0.7961198566452364,0.8793512706095948
SFR1,0.014350119524378124,0.01085841824169212,0.7961333906071542,0.8793512706095948
SLC22A18,0.01408856078470499,0.010822293355508016,0.7971503120076603,0.8803012006839169
ASNA1,-0.03607972437655604,-0.018357943437221733,0.7975256507003947,0.8805423900196604
JMJD8,-0.012373915253434144,-0.008803928842456447,0.7980649199930606,0.8809033414714691
GRK6,-0.034393262502195335,-0.019797259439822804,0.7981665635432095,0.8809033414714691
TCF7,0.015523175564708466,0.014565520236638735,0.7987085263762939,0.881236856640266
HSP90AB1,0.022928469039053354,0.028424513568113152,0.798782864529031,0.881236856640266
C16orf91,0.008365709090256884,0.008653387853129739,0.7992717908762902,0.8816029130345713
PLEKHM1,0.012060106034645754,0.008548362047246004,0.7997940526619016,0.8820055875561968
RASSF3,-0.02765812092476874,-0.014159659664220132,0.8000645806586351,0.8821305486491652
PTPN6,0.016099037973291222,0.026275048855080967,0.8006242264582136,0.8824008121502724
BAP1,0.013415420689227957,0.009858260601908832,0.8005098252196496,0.8824008121502724
TOR2A,-0.030871638253971677,-0.015089124344518626,0.8012622028151628,0.8829305223872502
SMIM14,0.0072317522307086355,0.013085780638428468,0.8018132704226133,0.8832618877822456
ARSD,0.010731556180104075,0.009574334602334434,0.8018777501983174,0.8832618877822456
PET100,-0.04226774614592532,-0.020652767983873044,0.8029482692910443,0.8838094335233943
DYNLL1,0.02302366143630592,0.030818140622266336,0.8030048996796051,0.8838094335233943
EIF2B4,0.007579565644247307,0.009096105283669009,0.8027885375946647,0.8838094335233943
WDR11,0.006082822131619642,0.007310682159034529,0.8029154306368517,0.8838094335233943
GOSR2,-0.01758856896349833,-0.009138598963307331,0.8038189093982663,0.8845318495065057
DAZAP1,-0.01866668520609456,-0.013961826825541677,0.804140008970764,0.8845599273154495
PHIP,0.013604698345418156,0.012743182601570665,0.8043173675215511,0.8845599273154495
KIF22,-0.02397491897605947,-0.013615780854378486,0.8042875259300344,0.8845599273154495
PRKAG2,-0.020943821494843577,-0.010938271875388421,0.8052738149798402,0.8849349061833662
FBXO22,0.015062638272444901,0.010714900220446397,0.8052458555467742,0.8849349061833662
HSPA1A,0.02084616759590054,0.016132717604910703,0.8049864311565498,0.8849349061833662
USMG5,0.02589740554089802,0.019986638270168805,0.8052891874839188,0.8849349061833662
TANGO2,0.013185952837314253,0.01094765299299549,0.8055127136084792,0.8850072128563103
HEXDC,0.01355295306533981,0.008649014986822894,0.8058335912717096,0.8851864292532425
ERP44,-0.04287991839167149,-0.023411577618852198,0.806440293295976,0.8855061615819415
DAPK3,-0.017066977830178468,-0.008555573240259042,0.8063881836693927,0.8855061615819415
NMRAL1,-0.012387152543092743,-0.008868657576993136,0.8070767090651284,0.8860315817969939
ZDHHC16,0.005357920632690743,0.007161562676964172,0.8077829654453483,0.8866334544432413
AP2A1,0.010586413571691544,0.01298888779438799,0.8081365157304408,0.8867940059745703
YY1AP1,0.012891131578072684,0.010951993417737314,0.8082453299864467,0.8867940059745703
ATP5J2,0.01683968125923191,0.027375123816002683,0.8084521313560782,0.8868474895481827
NPM3,-0.01299051605244003,-0.008281040528038065,0.8088041593757938,0.8870602303083618
M6PR,-0.044348521243051726,-0.020982635692443546,0.8099587672081939,0.888152949541758
PNPLA8,-0.018622732889883434,-0.008797804108418104,0.8104886738954676,0.8883867843773137
GOLGA3,0.011431444952248114,0.009038749779252255,0.8104035215822174,0.8883867843773137
HERC4,0.01384775820120786,0.009638252913365102,0.8111315564871354,0.8887442225052365
TNIP1,-0.03084156278790204,-0.01861195049166688,0.8110708898385461,0.8887442225052365
PPP3CA,-0.014572525338690773,-0.008315150321470215,0.8117715069608624,0.8891698335762115
GABARAPL2,-0.0489866783585081,-0.026184239456058217,0.8121268879204768,0.8891698335762115
NFKB2,-0.01811438442068001,-0.012148473491750899,0.8120148254370018,0.8891698335762115
DOK2,-0.06522149663465551,-0.027931102607340982,0.8121538757936345,0.8891698335762115
COPS5,-0.03940952347557359,-0.018602282299025913,0.8135986440581058,0.8891961866338651
INO80C,0.013564454405116258,0.011827325260428909,0.8128398161480676,0.8891961866338651
AAMP,0.01308183884004818,0.015706790602629684,0.8130328711862254,0.8891961866338651
HDAC5,0.012856702801153086,0.01085379057287378,0.8135222532928499,0.8891961866338651
MRPS18B,0.020683622493003827,0.019093614140221607,0.8124295196843838,0.8891961866338651
TET2,0.017275076837722465,0.01160436278338352,0.8134038616675465,0.8891961866338651
ALDH3A2,-0.019408833340230296,-0.008671757669560076,0.8127816544928761,0.8891961866338651
TMEM115,0.003474925584056567,0.007609534497891435,0.8136042099765217,0.8891961866338651
SMN1,0.007597613073672223,0.007319270508659665,0.8128594529511975,0.8891961866338651
CDK5RAP2,-0.009827421886686932,-0.00877052153593771,0.815943679322743,0.891579354368045
COMMD6,0.014735473525925444,0.027174598267847138,0.8162154573579126,0.8917026735271121
MED31,-0.014387412887326156,-0.007532221121506215,0.8165821777250584,0.8919296475015189
SMEK2,-0.019500661326875356,-0.008550440867042871,0.8170398133620524,0.8920821935735505
C4orf27,-0.013724231662225648,-0.008109411146676076,0.8169526184027747,0.8920821935735505
BRMS1,0.009807697626416104,0.013566212579212433,0.8176505630317422,0.8925753519788142
RRP8,0.007176895139541239,0.007141343364577547,0.8185086842597487,0.8933383052677397
ACOT8,-0.026634867147797742,-0.012089044669955688,0.8200819928756273,0.894701539785009
MRPS7,-0.035836927869200466,-0.018728417659662152,0.819976047115021,0.894701539785009
FAM173A,0.011255082118246143,0.01426051233119804,0.8202360935045601,0.894701539785009
GTPBP4,0.008670408603007388,0.009442228856327721,0.8208839978292826,0.8950602626933744
TXNDC15,-0.019356518367620965,-0.013347358243046593,0.8208294976561605,0.8950602626933744
TMED7,-0.019621844602239563,-0.011394437147832968,0.821801258391399,0.8957122884293199
AC027763.2,0.007432730081615346,0.008323370672816048,0.8216639548447293,0.8957122884293199
YWHAZ,0.017905715720605026,0.022739427997740785,0.8222053797075903,0.8959787115050086
ADPRM,0.010981146002168726,0.0076407435482649805,0.8226496371425194,0.8962042752502594
CCNK,0.014962071417352873,0.011596174478610048,0.8227318163988747,0.8962042752502594
ISCA1,-0.019585534765076153,-0.009218138962472193,0.8229726229176155,0.8962925829174575
ILF3,-0.02072670414704496,-0.01396161201165623,0.8231779677378767,0.8963422427667818
PNKD,0.02659096857616501,0.018162685846176915,0.8233752768675394,0.8963831351384873
C18orf32,-0.032292902880701926,-0.015134956289983572,0.8235913844369616,0.8964444729535967
ATP6V1D,-0.024036381275911567,-0.013717132417552017,0.8243746372791225,0.8971229809490218
RP11-752G15.6,-0.014065192642019005,-0.007121639150474927,0.8247365317704534,0.8973427728842377
SWI5,0.018733769188846734,0.010558382220910168,0.8251337138828909,0.8976008663429432
DYNC1I2,0.020166846873908125,0.010407303423436376,0.8256609164566386,0.8980002718042643
BROX,-0.013154813228592407,-0.007649170848592742,0.8260014847006248,0.8981965757083733
ATP6V1A,0.009484483106408653,0.00846463800636311,0.826222820408079,0.8982631748323449
SCAMP3,-0.01600211500061435,-0.012401758213029275,0.8268382912374579,0.8986094205992502
CACNA2D4,0.009831366738741097,0.011168279483330467,0.8268616001700105,0.8986094205992502
NISCH,0.015255774789363834,0.010770685971667807,0.8270365702641591,0.8986232113380695
ALG13,0.011229187980375612,0.011814166543218738,0.8271945974979735,0.8986232113380695
SCLT1,-0.02220300322205131,-0.010766781191782062,0.8274112284508599,0.898684553394846
SNW1,-0.03270495181433786,-0.01456130252871765,0.8278656477470429,0.8990040931892118
C12orf5,0.0055373737799504046,0.006747981393206301,0.8282836346773714,0.8992839539811787
SUCLA2,0.00757694290882165,0.008977320518641281,0.8291898337371546,0.9000936655250871
DCAF15,-0.017849649376423752,-0.008067712416900262,0.8296996686579743,0.9004728899110046
CEP164,-0.016735309287989542,-0.008316261857678935,0.830699465531762,0.901383620401995
PSMF1,-0.04070218807512117,-0.01577333564508092,0.830980159313832,0.9015138580645613
YPEL3,-0.034740366487299196,-0.017112895015072155,0.8314065998407142,0.9018021325548516
IFNGR1,0.011081594619188286,0.014101862395923936,0.8318994841156402,0.9019880203619047
SIRT6,0.005728613113252009,0.007697859433582893,0.8318782943403964,0.9019880203619047
SUMO3,0.0017840620287253453,0.01962483288190353,0.832095806376284,0.9020265783572893
HERC1,-0.014426173477264362,-0.00857242069577647,0.8324168203261739,0.9022002663415418
VNN2,0.01246951610948251,0.009601824310556482,0.8330528258736716,0.9027152193853171
LSMD1,-0.03521860724368595,-0.01942027897504693,0.8339002001747456,0.9034589733887812
TMEM192,-0.012974252943017815,-0.00891074934891272,0.8342506962136291,0.9036642193927941
DNAJC14,0.00645299328977048,0.006683840112619225,0.8346781609232636,0.9039527428952773
MDH2,-0.039756111512724866,-0.021591259329664124,0.8355713651763446,0.9047454515639655
WAS,-0.03655267666642876,-0.019923999955736682,0.8357478976974926,0.9047620015397706
ZDHHC4,-0.01568399009218087,-0.00960532417218308,0.8361893684048913,0.9049450684910497
R3HDM4,-0.020303970791224178,-0.012765225933932688,0.8362395615979492,0.9049450684910497
ACYP2,0.00899442391723292,0.009904751482683116,0.8367638960185286,0.9049888628681504
NDUFB3,0.02643659264918428,0.016723646270937934,0.8367349203017796,0.9049888628681504
TEX261,-0.011527481139381474,-0.007906777756668731,0.8364882075949056,0.9049888628681504
MLEC,-0.013228755019547735,-0.008350105054384584,0.8375450711209111,0.9056591624705015
FAM120A,0.007196882748246201,0.010501119638177531,0.8379308301747932,0.9057126092802941
PSMG1,-0.02269007958712614,-0.009280652140970208,0.8378400153623653,0.9057126092802941
ZNF330,-0.017627523033918756,-0.010109733594024544,0.838078750201976,0.9057126092802941
DGUOK,-0.035198356286546856,-0.017738316343984116,0.8393777415291547,0.9068809205003424
CBX4,0.01007924210875496,0.0068009193975774275,0.8394830691639241,0.9068809205003424
ATRAID,0.00349520341348486,0.019647497321517614,0.8396853799619515,0.9069248637086641
RFC1,0.0033476315501288914,0.005994740612839553,0.8398685771335044,0.9069481497875467
NCOA3,0.010100831305896082,0.009045565043458312,0.8400911417253721,0.9070139303869662
TPRKB,0.007191003091369828,0.009587868719430317,0.8406215164572366,0.9074119524512418
ARIH2OS,-0.010128058309310801,-0.007664569696111109,0.8410966562775569,0.9075756419948793
PSMD7,0.010191777881455472,0.01743940494564571,0.8409796494844186,0.9075756419948793
ITPA,-0.0268621637187443,-0.01427767263273911,0.8419543272492866,0.9083264238022971
TMEM216,0.007837512748252323,0.0077484081881193725,0.8421637059105722,0.9083479165923607
CEP350,0.009538195438056243,0.007771417075054833,0.8422980235305745,0.9083479165923607
EDEM1,-0.012318483095277926,-0.006586081871611818,0.8426024274314745,0.9085015796152967
ISCA2,-0.02410586226686014,-0.012392517178200654,0.8438342174056134,0.9094801755403181
FHOD1,-0.014871533300589284,-0.007522383059955975,0.8437637877191457,0.9094801755403181
ZBTB7A,0.0065748322489911,0.01278848204484711,0.8442357593302479,0.9094853359103965
FBXO34,-0.01208336668817495,-0.006482854504028062,0.8443519491042997,0.9094853359103965
EBNA1BP2,0.012895151672536603,0.009765798160033269,0.8444873641228241,0.9094853359103965
HP1BP3,-0.023029379859447106,-0.011216433441017576,0.8442922821185578,0.9094853359103965
TGOLN2,0.0077063276068488765,0.01656525029358724,0.845174884728347,0.9095274795187486
TWISTNB,-0.010932023457516036,-0.006888515901190022,0.845125730427378,0.9095274795187486
BAZ2B,-0.007837475127047447,-0.007901081171549609,0.8449390010795101,0.9095274795187486
TAOK3,-0.023600598736456566,-0.013856488186229228,0.84510896295536,0.9095274795187486
RCSD1,0.013911418654316297,0.016752275999039393,0.8459678479710946,0.9102062502331374
PARP9,0.008522202553626361,0.010382547283122996,0.8462865449387941,0.9103745789209305
PIGP,0.008740158316847935,0.008602906265177103,0.8465542616829844,0.910426478517713
DUS3L,0.008808091463938744,0.007514328949726597,0.8466593058109831,0.910426478517713
HPS4,-0.01335396913829154,-0.006547147685126414,0.8471943694370657,0.910827286244755
SLC38A2,-0.01987649716358899,-0.00937483229948776,0.8476510844504488,0.9110543664939581
ARCN1,0.011864024314830794,0.007460732676355216,0.8478926932510157,0.9110543664939581
PTK2B,0.01584454664567698,0.014843058178121184,0.8477859064153669,0.9110543664939581
PDHX,0.0021188477564611603,0.0064364496252998435,0.848249364570039,0.9112631025469057
TAF10,-0.017786101786929943,-0.008055191187278953,0.8490329624758204,0.9119303124907788
E2F4,-0.019219566432955776,-0.009783990258855416,0.849662647553851,0.9124319838133316
PLEC,0.008515495230242712,0.008711796156541041,0.850183274088098,0.9128163702465208
PIH1D1,-0.02218371966732332,-0.010239731948163334,0.8505983604857656,0.9129199572103295
KMT2E-AS1,0.008429095446015509,0.00796877134792102,0.8506051570656928,0.9129199572103295
OSER1,0.008225736710285916,0.011552368280613096,0.8512498330722188,0.9130879016188529
SUPT20H,-0.015130152211824233,-0.0073232781865889725,0.8510949418628049,0.9130879016188529
MAN1B1,0.011842644721545411,0.007544136056266172,0.8510878162786918,0.9130879016188529
PDPK1,-0.015523970984468706,-0.00741433614397579,0.8520930251175904,0.913817653657263
TMEM70,0.007850879024899067,0.008796199326024583,0.8531349171894982,0.9145854070214509
ABHD2,0.00480673236004896,0.0075565747638490265,0.8531249553319132,0.9145854070214509
PAK2,-0.02784977409132398,-0.013412189470432202,0.8542487976996482,0.9147613754605207
PHB,-0.031861333916193064,-0.013501055243032627,0.8540277456688364,0.9147613754605207
CDS2,0.010237245794777326,0.010516651477130545,0.8540102293432372,0.9147613754605207
RP11-51J9.5,0.010385086381025269,0.00903491305740259,0.8542772424546656,0.9147613754605207
TMEM80,-0.01708397186586685,-0.008645266463390384,0.8541774808048332,0.9147613754605207
CMTM3,0.014573078907848237,0.015492349765869341,0.8542185701982922,0.9147613754605207
ARMCX3,0.004957910484615208,0.006511686516838204,0.8546919340124348,0.9150308036145338
DNASE1L1,-0.01678962355891515,-0.006832225466793745,0.856055504240933,0.9161410326713475
MORC3,-0.01393260476711946,-0.00695308438629734,0.8559216948689558,0.9161410326713475
UBA3,-0.017540833028968222,-0.010040384585814674,0.856258309333561,0.9161833283124733
MRPL16,0.008921600013508198,0.01352373609308241,0.8565233454796435,0.9162921814082516
RTP4,0.009940462858424353,0.00720207626400176,0.8568875121447577,0.9164513514736922
PRKAR1A,-0.03460879975938915,-0.014703321922563697,0.8569987954344078,0.9164513514736922
FRAT2,0.0070968640878537985,0.010588987301218433,0.8583365082872165,0.9177069641767477
TRIM8,-0.01442768907437509,-0.009853414465466934,0.8596105565491304,0.9181678890186582
OGG1,-0.01150642401356646,-0.005782871429870655,0.859149254909953,0.9181678890186582
TBC1D5,-0.011057146210476569,-0.006343956441134816,0.8593664696943395,0.9181678890186582
CD79A,0.008252657369603785,0.0066381263712677226,0.8597474275889306,0.9181678890186582
TMED10,-0.0382841549996528,-0.013595716161548685,0.8597494366252059,0.9181678890186582
EML4,-0.012620097669228577,-0.007921924215386223,0.858963474087742,0.9181678890186582
TNFAIP3,0.022124901600728237,0.011714723339379948,0.8602054725859118,0.9184800964185635
SNX18,0.010074405096699443,0.006991143262716694,0.8623042439903438,0.919845838979053
GAB3,-0.014440265305719433,-0.0068888130222255,0.8621142342094161,0.919845838979053
PLAGL2,0.004717333628347336,0.008166046184540914,0.8619804848220354,0.919845838979053
ARPC5,-0.0051323062670479355,0.022326873317088436,0.8621651631529745,0.919845838979053
MRPL20,0.003944164123562222,0.018560816103404494,0.862093677129254,0.919845838979053
RNF166,0.0008141228735218204,0.01362617686628845,0.8627494819208572,0.9199709887985423
UBN1,-0.014874714979630246,-0.008970986023541926,0.8627206361785629,0.9199709887985423
CTDNEP1,0.013442163991437123,0.011725145152665768,0.8629219294916659,0.9199800392129465
GGA3,0.017767103078467444,0.007545012843974351,0.8632056952333687,0.9201077423925592
DENND3,0.00844979785761312,0.008304416921585173,0.8635075777217499,0.920254704386845
SNHG15,0.00671209590221098,0.012533723549189725,0.8641461620893163,0.9204234710596784
ZNF487,0.008701032263776646,0.006521790145584906,0.8641068090010782,0.9204234710596784
MRPS18A,-0.014653921502669436,-0.008309608860405639,0.8641580548106195,0.9204234710596784
PPAPDC1B,-0.010597544073877072,-0.006123479017620587,0.8658980950930855,0.9221017672361554
XAB2,-0.01044668841678119,-0.005750509355318729,0.8671299740772404,0.922346066002001
TP53,-0.014779458088883608,-0.007053756908856096,0.8667657727200108,0.922346066002001
ST8SIA4,0.004580559050790848,0.006182637905220204,0.8672781757666292,0.922346066002001
IKBKE,-0.009924570586593061,-0.006922710125304515,0.8670481106940735,0.922346066002001
RABIF,0.004264073351998404,0.008561308003624916,0.8666528118225282,0.922346066002001
FAR1,0.0065504268359421,0.006191764771134603,0.867002573125616,0.922346066002001
VIM-AS1,-0.018309530984830902,-0.009870875850641652,0.866297021743049,0.922346066002001
PQLC3,-0.024374520665339208,-0.011236415351307143,0.8676045322788886,0.92251829270738
SMUG1,-0.014777061080687208,-0.0065016705576951255,0.8689432219965731,0.9237666575639961
MMADHC,-0.014653631281946106,-0.00952416606216356,0.8691703676672946,0.9238330996365203
